2044,-9
6738,-7
2664,-12
-4876,-11
-6023,-12
720,-10
6541,-11
3845,-10
-3852,-14
-6497,-11
-636,-12
6076,-13
4873,-10
-2675,-9
-6706,-12
-1959,-10
5364,-11
5707,-10
-1382,-13
-6646,-10
-3213,-9
4443,-8
6308,-12
-47,-11
-6317,-10
-4322,-9
3341,-13
6660,-10
1300,-11
-5731,-12
-5265,-9
2107,-9
6744,-9
2595,-11
-4915,-9
-5994,-11
786,-10
6559,-10
3785,-9
-3908,-9
-6481,-10
-567,-9
6107,-10
4827,-8
-2735,-7
-6705,-9
-1890,-12
5408,-6
5670,-7
-1451,-9
-6656,-11
-3148,-8
4495,-8
6292,-7
-113,-14
-6344,-13
-4273,-10
3401,-9
6654,-10
1234,-9
-5765,-12
-5220,-11
2171,-9
6743,-10
2538,-8
-4969,-13
-5962,-7
855,-9
6577,-9
3730,-7
-3961,-12
-6461,-10
-501,-11
6134,-12
4779,-11
-2793,-13
-6700,-12
-1833,-9
5440,-8
5637,-14
-1509,-10
-6664,-11
-3088,-9
4550,-11
6263,-10
-180,-7
-6363,-12
-4215,-10
3457,-9
6640,-10
1175,-11
-5808,-11
-5184,-10
2231,-10
6750,-12
2471,-10
-5013,-10
-5930,-14
920,-9
6589,-10
3672,-10
-4024,-10
-6444,-11
-431,-10
6162,-10
4726,-13
-2854,-12
-6689,-12
-1767,-7
5485,-8
5595,-12
-1586,-10
-6672,-12
-3026,-11
4592,-9
6234,-10
-243,-9
-6385,-14
-4166,-10
3514,-9
6627,-9
1101,-9
-5840,-8
-5131,-9
2304,-9
6750,-7
2407,-10
-5060,-13
-5899,-10
986,-8
6603,-13
3619,-11
-4070,-11
-6426,-8
-367,-12
6190,-10
4680,-10
-2928,-8
-6689,-10
-1701,-10
5527,-8
5556,-8
-1650,-10
-6684,-10
-2966,-9
4647,-9
6210,-6
-316,-12
-6405,-11
-4114,-9
3570,-9
6614,-9
1037,-9
-5869,-12
-5091,-10
2366,-14
6748,-11
2345,-9
-5100,-11
-5866,-9
1052,-7
6616,-11
3564,-9
-4130,-10
-6405,-9
-294,-7
6216,-11
4638,-11
-2977,-11
-6681,-13
-1639,-8
5568,-10
5518,-10
-1724,-11
-6691,-13
-2903,-11
4689,-10
6183,-10
-378,-10
-6423,-12
-4065,-11
3631,-10
6602,-10
971,-12
-5904,-10
-5051,-9
2429,-9
6748,-9
2281,-11
-5144,-6
-5832,-9
1118,-10
6629,-11
3507,-11
-4176,-8
-6382,-13
-230,-11
6239,-10
4585,-8
-3038,-10
-6672,-11
-1570,-11
5603,-10
5479,-12
-1780,-14
-6693,-14
-2843,-7
4740,-10
6156,-11
-449,-10
-6443,-6
-4007,-11
3687,-10
6585,-9
906,-12
-5935,-10
-5004,-12
2489,-8
6747,-10
2218,-11
-5181,-8
-5799,-10
1184,-6
6646,-9
3447,-10
-4231,-10
-6358,-10
-162,-7
6266,-6
4531,-10
-3096,-12
-6666,-11
-1509,-9
5644,-9
5449,-7
-1847,-13
-6697,-10
-2785,-7
4785,-7
6128,-11
-515,-8
-6462,-12
-3956,-10
3746,-12
6572,-8
836,-10
-5965,-12
-4958,-9
2549,-9
6744,-10
2157,-10
-5230,-10
-5764,-6
1252,-10
6646,-11
3387,-12
-4277,-11
-6338,-9
-96,-8
6288,-9
4482,-12
-3160,-13
-6655,-10
-1435,-8
5674,-10
5398,-10
-1911,-9
-6705,-13
-2722,-12
4832,-7
6099,-11
-587,-11
-6478,-14
-3900,-16
3791,-11
6554,-9
773,-10
-5999,-13
-4911,-11
2614,-10
6745,-10
2088,-10
-5271,-9
-5731,-8
1315,-8
6664,-7
3325,-10
-4331,-11
-6315,-8
-21,-11
6314,-13
4428,-11
-3219,-12
-6647,-13
-1375,-8
5718,-10
5360,-11
-1980,-9
-6707,-11
-2660,-10
4881,-9
6073,-8
-651,-12
-6502,-9
-3840,-11
3853,-10
6538,-10
701,-11
-6027,-10
-4865,-8
2673,-9
6737,-13
2026,-10
-5311,-11
-5694,-10
1382,-8
6670,-9
3269,-9
-4384,-12
-6292,-11
44,-8
6337,-10
4382,-10
-3277,-11
-6637,-13
-1306,-13
5746,-13
5320,-9
-2041,-13
-6714,-11
-2595,-10
4927,-10
6040,-11
-723,-13
-6517,-11
-3781,-13
3907,-13
6522,-12
640,-12
-6056,-14
-4822,-12
2736,-9
6737,-11
1961,-10
-5353,-9
-5656,-8
1448,-11
6686,-12
3214,-12
-4434,-12
-6268,-10
105,-8
6362,-10
4333,-11
-3333,-10
-6626,-12
-1243,-6
5785,-8
5273,-10
-2106,-13
-6716,-10
-2541,-11
4970,-11
6005,-9
-783,-9
-6528,-12
-3728,-12
3964,-12
6503,-8
570,-10
-6085,-9
-4769,-10
2793,-11
6733,-12
1901,-12
-5399,-8
-5626,-12
1518,-14
6693,-11
3148,-14
-4481,-12
-6242,-8
176,-11
6380,-10
4281,-9
-3392,-13
-6614,-10
-1175,-10
5818,-10
5235,-10
-2167,-9
-6718,-11
-2475,-10
5019,-8
5980,-9
-848,-11
-6550,-10
-3673,-12
4018,-8
6481,-10
507,-13
-6115,-12
-4727,-9
2856,-8
6729,-10
1834,-6
-5434,-11
-5589,-10
1579,-7
6704,-10
3094,-11
-4529,-10
-6220,-9
242,-9
6405,-9
4223,-10
-3455,-11
-6600,-11
-1108,-7
5853,-9
5192,-9
-2228,-11
-6722,-11
-2411,-9
5062,-11
5949,-8
-919,-12
-6564,-9
-3618,-11
4072,-11
6466,-9
428,-7
-6142,-10
-4675,-12
2923,-9
6720,-9
1769,-11
-5474,-12
-5547,-10
1649,-9
6710,-9
3028,-12
-4578,-11
-6194,-10
308,-11
6425,-9
4171,-9
-3511,-13
-6591,-9
-1041,-11
5886,-9
5146,-9
-2297,-10
-6719,-9
-2352,-9
5109,-11
5918,-10
-979,-9
-6581,-7
-3563,-10
4127,-7
6448,-8
367,-11
-6168,-12
-4628,-12
2982,-10
6715,-10
1699,-11
-5509,-8
-5508,-12
1713,-9
6716,-11
2975,-10
-4632,-13
-6165,-10
377,-10
6445,-10
4118,-11
-3568,-11
-6570,-9
-977,-8
5919,-9
5107,-11
-2355,-11
-6719,-9
-2288,-11
5154,-8
5880,-10
-1047,-6
-6590,-13
-3503,-10
4179,-8
6425,-13
298,-12
-6198,-9
-4578,-11
3038,-10
6711,-9
1639,-8
-5552,-10
-5469,-12
1778,-10
6721,-11
2910,-11
-4676,-14
-6139,-10
441,-10
6464,-10
4070,-11
-3623,-11
-6563,-11
-907,-9
5952,-8
5058,-12
-2419,-10
-6719,-10
-2222,-11
5198,-10
5850,-9
-1120,-8
-6605,-12
-3445,-11
4235,-10
6404,-12
230,-9
-6219,-14
-4528,-16
3100,-11
6698,-10
1573,-9
-5589,-12
-5430,-15
1844,-11
6727,-10
2846,-12
-4732,-11
-6113,-11
520,-10
6488,-13
4009,-12
-3684,-12
-6544,-11
-842,-7
5983,-9
5016,-10
-2488,-13
-6719,-10
-2155,-10
5243,-7
5812,-10
-1185,-12
-6616,-10
-3389,-13
4283,-10
6385,-14
165,-10
-6248,-13
-4483,-14
3157,-9
6695,-9
1511,-9
-5630,-11
-5394,-13
1911,-7
6732,-10
2787,-8
-4775,-11
-6087,-12
574,-7
6501,-7
3959,-12
-3736,-12
-6526,-13
-771,-12
6008,-9
4965,-11
-2545,-12
-6712,-10
-2092,-11
5281,-11
5780,-8
-1248,-12
-6625,-13
-3332,-11
4337,-9
6356,-10
96,-9
-6269,-11
-4434,-11
3216,-11
6683,-10
1440,-10
-5665,-10
-5346,-9
1968,-11
6737,-11
2728,-14
-4821,-7
-6050,-9
644,-10
6521,-8
3904,-10
-3789,-11
-6517,-11
-703,-11
6040,-9
4922,-10
-2606,-10
-6710,-9
-2029,-11
5323,-10
5737,-9
-1314,-8
-6635,-10
-3270,-10
4389,-9
6339,-9
29,-12
-6293,-11
-4377,-8
3273,-11
6673,-9
1382,-9
-5698,-12
-5308,-8
2039,-10
6741,-10
2665,-12
-4871,-11
-6025,-10
712,-10
6539,-10
3845,-10
-3849,-10
-6493,-14
-634,-12
6071,-10
4875,-12
-2673,-13
-6709,-10
-1966,-7
5363,-12
5712,-12
-1381,-8
-6644,-11
-3208,-11
4434,-10
6310,-9
-35,-7
-6313,-8
-4326,-10
3328,-7
6661,-12
1305,-12
-5732,-10
-5269,-10
2100,-9
6741,-9
2604,-13
-4920,-9
-5993,-12
777,-7
6555,-11
3789,-12
-3906,-9
-6480,-12
-570,-11
6102,-6
4834,-11
-2728,-8
-6701,-12
-1899,-13
5399,-8
5673,-9
-1448,-11
-6658,-12
-3157,-8
4493,-9
6294,-11
-105,-11
-6341,-12
-4274,-14
3399,-10
6649,-9
1241,-11
-5768,-10
-5226,-14
2159,-4
6745,-11
2542,-12
-4960,-14
-5962,-10
842,-11
6566,-10
3733,-8
-3961,-12
-6457,-9
-501,-8
6126,-12
4783,-14
-2791,-9
-6702,-10
-1840,-9
5440,-10
5638,-8
-1510,-13
-6666,-11
-3091,-11
4541,-6
6265,-10
-171,-11
-6366,-9
-4222,-9
3455,-10
6638,-10
1179,-10
-5799,-10
-5185,-11
2227,-9
6750,-11
2478,-8
-5006,-8
-5935,-10
