-1914,-9
-1629,-8
-1315,-11
-983,-7
-633,-9
-275,-10
90,-9
454,-11
809,-12
1154,-10
1480,-9
1781,-9
2055,-12
2299,-13
2501,-9
2669,-13
2798,-9
2876,-13
2914,-9
2906,-8
2844,-11
2744,-9
2606,-11
2418,-9
2195,-13
1937,-11
1652,-10
1340,-9
1003,-15
655,-10
297,-9
-69,-13
-433,-11
-788,-10
-1128,-12
-1457,-9
-1761,-10
-2032,-9
-2273,-8
-2477,-11
-2644,-12
-2771,-11
-2851,-8
-2886,-15
-2876,-9
-2824,-13
-2721,-8
-2579,-11
-2394,-5
-2172,-10
-1914,-10
-1630,-12
-1312,-13
-983,-8
-631,-12
-273,-10
91,-8
454,-10
810,-12
1158,-10
1478,-10
1784,-10
2055,-12
2303,-9
2503,-10
2672,-11
2797,-10
2877,-13
2917,-10
2904,-9
2846,-10
2746,-10
2604,-11
2416,-9
2195,-9
1942,-12
1651,-10
1338,-10
1003,-10
654,-13
294,-8
-72,-8
-430,-9
-788,-11
-1129,-9
-1453,-9
-1753,-7
-2031,-10
-2275,-9
-2475,-12
-2645,-8
-2769,-7
-2851,-7
-2885,-10
-2877,-12
-2819,-12
-2723,-7
-2579,-10
-2393,-8
-2170,-9
-1916,-9
-1630,-9
-1316,-7
-981,-9
-632,-12
-273,-11
91,-10
458,-7
810,-10
1153,-11
1478,-8
1782,-10
2055,-9
2298,-9
2503,-11
2671,-10
2801,-10
2875,-9
2913,-13
2903,-11
2850,-10
2746,-6
2602,-10
2421,-7
2196,-10
1941,-11
1654,-12
1339,-9
1004,-8
655,-6
293,-9
-71,-7
-432,-7
-786,-8
-1130,-8
-1458,-8
-1758,-8
-2032,-7
-2275,-7
-2477,-11
-2647,-10
-2770,-11
-2851,-9
-2889,-7
-2877,-13
-2819,-8
-2718,-8
-2577,-8
-2396,-9
-2172,-9
-1916,-10
-1631,-9
-1317,-10
-981,-6
-634,-10
-273,-8
93,-10
452,-9
809,-11
1154,-11
1481,-10
1778,-9
2056,-9
2297,-9
2505,-10
2669,-8
2799,-10
2875,-10
2918,-10
2906,-9
2846,-7
2749,-10
2602,-11
2421,-9
2195,-11
1941,-10
1651,-9
1339,-12
1006,-9
658,-10
294,-10
-67,-8
-430,-11
-788,-11
-1130,-10
-1456,-9
-1756,-10
-2034,-9
-2274,-12
-2478,-10
-2643,-11
-2774,-9
-2854,-9
-2885,-9
-2877,-10
-2822,-9
-2719,-9
-2578,-10
-2393,-8
-2173,-9
-1913,-10
-1628,-11
-1317,-12
-984,-11
-633,-10
-277,-9
91,-9
457,-10
807,-10
1154,-9
1482,-10
1782,-10
2058,-10
2298,-10
2501,-8
2673,-10
2795,-10
2876,-9
2914,-7
2904,-9
2845,-12
2751,-10
2604,-12
2417,-10
2196,-11
1938,-9
1655,-12
1343,-10
1006,-9
656,-10
297,-11
-71,-11
-429,-10
-786,-11
-1131,-9
-1457,-11
-1758,-10
-2033,-11
-2276,-8
-2479,-9
-2642,-11
-2769,-13
-2849,-11
-2889,-8
-2876,-12
-2821,-9
-2721,-11
-2579,-8
-2396,-11
-2172,-10
-1916,-10
-1629,-10
-1317,-11
-984,-11
-630,-10
-269,-11
93,-9
455,-7
811,-9
1154,-12
1481,-8
1782,-10
2062,-9
2299,-9
2502,-10
2669,-10
2797,-8
2879,-14
2913,-10
2903,-10
2848,-10
2746,-10
2605,-11
2419,-11
2198,-12
1940,-12
1653,-12
1343,-10
1008,-10
657,-10
295,-9
-71,-10
-429,-9
-780,-10
-1129,-8
-1454,-10
-1757,-7
-2032,-9
-2275,-8
-2478,-10
-2644,-12
-2768,-8
-2848,-8
-2887,-11
-2874,-8
-2822,-10
-2721,-11
-2577,-10
-2393,-8
-2170,-8
-1916,-7
-1630,-11
-1319,-10
-978,-9
-634,-6
-273,-11
95,-12
457,-9
809,-8
1154,-10
1479,-10
1782,-9
2055,-10
2295,-11
2505,-11
2671,-7
2800,-11
2878,-9
2910,-8
2905,-8
2845,-9
2747,-9
2603,-11
2421,-11
2195,-10
1938,-10
1652,-11
1343,-9
1003,-10
656,-8
298,-9
-67,-10
-429,-11
-784,-12
-1128,-8
-1453,-8
-1757,-9
-2034,-10
-2270,-12
-2480,-8
-2643,-8
-2772,-11
-2850,-8
-2883,-10
-2875,-9
-2821,-12
-2723,-10
-2580,-7
-2393,-8
-2172,-10
-1916,-13
-1626,-10
-1314,-10
-982,-7
-633,-9
-275,-9
93,-10
456,-8
809,-12
1155,-10
1477,-10
1780,-11
2055,-10
2297,-10
2507,-9
2673,-11
2796,-10
2877,-9
2916,-7
2904,-11
2845,-8
2747,-10
2606,-8
2422,-11
2198,-10
1942,-8
1652,-9
1341,-10
1004,-12
656,-11
299,-11
-69,-12
-432,-12
-790,-9
-1129,-11
-1456,-8
-1754,-8
-2033,-8
-2273,-12
-2476,-9
-2643,-7
-2774,-12
-2851,-9
-2887,-9
-2875,-7
-2821,-11
-2723,-8
-2578,-10
-2393,-9
-2174,-9
-1915,-11
-1627,-9
-1316,-9
-982,-9
-631,-9
-270,-8
92,-10
451,-10
809,-10
1151,-8
1480,-9
1781,-8
2053,-11
2297,-8
2506,-9
2669,-10
2796,-10
2876,-12
2915,-12
2902,-14
2849,-11
2745,-9
2603,-10
2422,-11
2195,-13
1940,-8
1653,-11
1340,-11
1006,-11
655,-10
299,-14
-66,-7
-430,-11
-786,-9
-1129,-10
-1455,-8
-1758,-10
-2033,-8
-2272,-11
-2476,-8
-2645,-8
-2771,-11
-2850,-9
-2887,-9
-2877,-8
-2821,-11
-2723,-10
-2577,-9
-2393,-7
-2172,-6
-1917,-12
-1630,-12
-1319,-7
-984,-7
-634,-8
-274,-10
92,-7
455,-14
809,-9
1151,-11
1477,-7
1782,-13
2056,-10
2298,-10
2504,-10
2672,-8
2800,-13
2875,-9
2913,-10
2904,-10
2847,-12
2746,-12
2605,-9
2421,-13
2198,-11
1943,-11
1653,-11
1337,-12
1006,-7
656,-8
296,-10
-64,-11
-431,-11
-787,-10
-1133,-8
-1457,-8
-1756,-8
-2029,-9
-2273,-11
-2482,-7
-2644,-11
-2769,-7
-2848,-12
-2888,-8
-2876,-11
-2818,-10
-2719,-11
-2579,-10
-2394,-9
-2171,-11
-1911,-12
-1627,-11
-1315,-12
-984,-12
-632,-9
-275,-9
92,-7
454,-9
811,-11
1156,-11
1479,-10
1782,-7
2057,-10
2299,-11
2502,-10
2670,-11
2798,-11
2875,-9
2914,-12
2906,-12
2849,-11
2747,-9
2607,-9
2423,-7
2198,-9
1942,-9
1657,-9
1341,-11
1006,-11
654,-10
297,-10
-67,-12
-430,-10
-786,-11
-1128,-9
-1456,-7
-1754,-11
-2033,-10
-2272,-10
-2479,-8
-2645,-10
-2769,-12
-2850,-10
-2884,-9
-2878,-9
-2823,-14
-2721,-9
-2580,-7
-2393,-11
-2174,-12
-1917,-9
-1628,-9
-1315,-9
-981,-7
-634,-10
-272,-6
92,-10
454,-9
807,-11
1155,-10
1479,-9
1786,-9
2055,-12
2298,-12
2506,-10
2670,-13
2797,-11
2882,-13
2915,-8
2904,-12
2846,-12
2747,-11
2604,-10
2423,-12
2197,-9
1941,-9
1649,-9
1339,-10
1006,-11
654,-8
297,-11
-66,-13
-429,-9
-784,-10
-1131,-7
-1453,-12
-1754,-8
-2031,-10
-2272,-10
-2475,-8
-2643,-11
-2767,-12
-2851,-10
-2889,-10
-2874,-9
-2822,-9
-2719,-9
-2576,-8
-2395,-7
-2171,-10
-1911,-11
-1629,-8
-1315,-9
-983,-9
-632,-12
-272,-8
93,-7
454,-12
810,-8
1154,-9
1480,-12
1780,-10
2057,-9
2300,-10
2503,-11
2671,-9
2798,-10
2879,-11
2914,-8
2905,-11
2846,-12
2749,-10
2606,-9
2422,-9
2196,-8
1941,-11
1657,-11
1342,-13
1009,-9
657,-9
294,-9
-65,-7
-428,-12
-784,-10
-1132,-13
-1455,-10
-1756,-12
-2031,-11
-2269,-7
-2479,-10
-2641,-8
-2768,-13
-2849,-9
-2886,-12
-2876,-10
-2822,-9
-2719,-13
-2580,-12
-2396,-11
-2172,-12
-1913,-9
-1631,-9
-1313,-10
-980,-5
-634,-14
-274,-9
93,-12
455,-12
809,-7
1150,-12
1474,-12
1779,-9
2062,-11
2298,-13
2503,-9
2669,-12
2796,-9
2880,-10
2913,-12
2905,-10
2845,-11
2748,-10
2606,-11
2423,-11
2195,-8
1943,-11
1655,-13
1341,-11
1004,-10
653,-8
297,-14
-69,-8
-429,-11
-785,-11
-1130,-11
-1455,-11
-1756,-10
-2032,-12
-2269,-13
-2476,-12
-2643,-11
-2766,-9
-2851,-9
-2891,-9
-2880,-8
-2823,-10
-2721,-11
-2580,-8
-2396,-9
-2171,-13
-1916,-9
-1628,-10
-1315,-8
-982,-10
-632,-10
-270,-10
90,-9
455,-8
808,-13
1155,-10
1481,-9
1780,-11
2055,-12
2299,-10
2503,-12
2669,-9
2796,-10
2876,-8
2915,-8
2904,-8
2847,-11
2747,-13
2602,-11
2419,-10
2197,-9
1941,-9
1652,-10
1341,-9
1004,-10
658,-14
297,-12
-68,-9
-432,-9
-786,-8
-1130,-9
-1454,-9
-1756,-9
-2030,-9
-2277,-11
-2481,-11
-2641,-9
-2770,-11
-2851,-8
-2887,-11
-2880,-11
-2822,-9
-2720,-6
-2577,-12
-2394,-8
-2170,-10
-1915,-12
-1632,-9
-1315,-9
-981,-11
-632,-10
-275,-10
92,-10
453,-11
810,-13
1158,-13
1480,-12
1784,-9
2056,-10
2299,-9
2502,-7
2671,-10
2795,-11
2879,-14
1401,-12
1065,-9
720,-9
364,-9
-3,-11
-362,-9
-726,-9
-1070,-10
-1396,-11
-1705,-13
-1984,-10
-2232,-11
-2446,-11
-2617,-11
-2752,-11
-2841,-12
-2884,-9
-2880,-12
-2839,-14
-2745,-9
-2608,-13
-2429,-11
-2214,-10
-1967,-12
-1680,-13
-1375,-14
-1044,-8
-700,-9
-338,-11
25,-12
390,-9
746,-9
1094,-12
1421,-8
1733,-12
2006,-11
2253,-12
2469,-11
2646,-11
2779,-10
2868,-12
2910,-12
2907,-9
2862,-10
2768,-13
2633,-9
2454,-9
2239,-12
1988,-13
1708,-10
1398,-11
1067,-11
720,-13
363,-10
0,-7
-367,-9
-723,-10
-1071,-8
-1400,-15
-1704,-15
-1983,-9
-2232,-10
-2445,-10
-2616,-7
-2751,-8
-2838,-12
-2882,-10
-2879,-11
-2839,-10
