-3609,-10
5871,-8
3643,-8
-5840,-14
-3611,-10
5874,-8
3638,-10
-5842,-13
-3614,-10
5871,-10
3640,-11
-5840,-11
-3607,-9
5868,-7
3640,-8
-5844,-12
-3608,-10
5873,-7
3641,-6
-5837,-9
-3610,-5
5873,-11
3643,-9
-5842,-7
-3609,-8
5870,-9
3640,-9
-5837,-11
-3606,-8
5874,-7
3645,-10
-5837,-10
-3611,-10
5872,-7
3643,-9
-5842,-9
-3607,-13
5869,-10
3641,-9
-5842,-7
-3608,-8
5875,-10
3641,-9
-5841,-9
-3609,-9
5866,-10
3642,-10
-5842,-13
-3607,-11
5872,-8
3645,-13
-5839,-7
-3611,-10
5868,-8
3645,-10
-5839,-10
-3606,-11
5870,-9
3641,-10
-5837,-10
-3607,-10
5872,-9
3638,-8
-5844,-10
-3607,-12
5873,-9
3640,-11
-5843,-8
-3610,-9
5875,-9
3640,-7
-5841,-12
-3608,-9
5873,-9
3640,-7
-5843,-8
-3609,-11
5869,-9
3640,-10
-5843,-9
-3609,-10
5872,-7
3644,-7
-5842,-7
-3610,-9
5872,-8
3636,-12
-5840,-8
-3605,-9
5872,-11
3643,-10
-5841,-8
-3608,-11
5874,-10
3642,-9
-5839,-9
-3608,-8
5873,-12
3641,-8
-5845,-10
-3610,-9
5872,-12
3645,-13
-5846,-9
-3614,-9
5871,-8
3647,-10
-5842,-9
-3612,-10
5871,-9
3643,-11
-5838,-10
-3609,-8
5869,-9
3640,-10
-5842,-12
-3613,-9
5873,-8
3645,-13
-5841,-8
-3611,-10
5873,-7
3642,-12
-5839,-10
-3607,-9
5871,-10
3641,-11
-5838,-11
-3614,-10
5873,-10
3645,-8
-5841,-8
-3614,-11
5871,-5
3644,-11
-5838,-10
-3609,-8
5868,-9
3648,-8
-5837,-10
-3615,-9
5871,-11
3646,-10
-5840,-9
-3615,-9
5870,-11
3646,-11
-5843,-8
-3617,-13
5869,-13
3645,-10
-5843,-8
-3612,-12
5871,-10
3649,-9
-5843,-11
-3615,-9
5868,-8
3643,-11
-5838,-10
-3615,-9
5870,-10
3642,-8
-5836,-9
-3613,-9
5865,-9
3648,-11
-5840,-13
-3616,-10
5870,-12
3649,-9
-5840,-10
-3617,-10
5870,-9
3644,-10
-5840,-9
-3611,-11
5873,-10
3647,-11
-5837,-13
-3612,-11
5871,-12
3644,-10
-5844,-10
-3612,-10
5870,-8
3644,-8
-5841,-14
-3615,-9
5871,-10
3643,-13
-5840,-12
-3613,-11
5872,-8
3646,-11
-5840,-13
-3612,-9
5872,-6
3643,-11
-5839,-10
-3613,-10
5875,-9
3646,-10
-5840,-9
-3614,-10
5868,-10
3649,-7
-5839,-7
-3615,-10
5871,-9
3646,-10
-5837,-12
-3614,-10
5875,-10
3643,-9
-5839,-11
-3615,-11
5869,-9
3648,-7
-5839,-7
-3614,-9
5872,-12
3645,-7
-5840,-9
-3612,-11
5870,-8
3645,-9
-5843,-11
-3609,-8
5869,-10
3644,-9
-5837,-9
-3614,-9
5870,-9
3648,-11
-5838,-11
-3614,-13
5873,-8
3646,-8
-5837,-7
-3614,-7
5872,-7
3643,-9
-5843,-10
-3614,-8
5873,-8
3644,-9
-5842,-8
-3616,-8
5871,-6
3645,-10
-5841,-9
-3612,-9
5869,-8
3645,-8
-5840,-11
-3614,-9
5874,-7
3648,-9
-5842,-10
-3612,-10
5871,-5
3648,-10
-5839,-10
-3614,-8
5873,-6
3642,-10
-5839,-10
-3614,-10
5870,-9
3645,-8
-5839,-10
-3613,-10
5867,-7
3645,-11
-5840,-8
-3611,-9
5869,-9
3645,-9
-5842,-11
-3612,-9
5872,-10
3647,-9
-5843,-9
-3613,-10
5876,-8
3639,-8
-5841,-10
-3611,-9
5868,-6
3648,-12
-5842,-11
-3612,-11
5872,-9
3644,-10
-5838,-10
-3610,-10
5874,-7
3646,-7
-5847,-9
-3612,-11
5871,-8
3643,-9
-5840,-11
-3611,-11
5874,-10
3642,-9
-5843,-9
-3614,-9
5872,-8
3642,-8
-5840,-9
-3614,-9
5871,-11
3648,-10
-5842,-11
-3616,-11
5872,-10
3646,-9
-5841,-11
-3617,-10
5868,-7
3645,-11
-5839,-11
-3614,-10
5870,-5
3647,-10
-5839,-12
-3615,-9
5870,-10
3648,-12
-5842,-13
-3615,-9
5869,-8
3651,-9
-5839,-9
-3614,-11
5873,-11
3645,-7
-5838,-10
-3613,-9
5869,-7
3648,-7
-5839,-11
-3614,-9
5873,-9
3642,-7
-5843,-11
-3611,-10
5866,-10
3650,-12
-5838,-10
-3616,-8
5869,-9
3645,-11
-5845,-11
-3613,-8
5871,-8
3652,-10
-5839,-10
-3615,-9
5872,-9
3649,-9
-5839,-10
-3617,-9
5869,-10
3648,-10
-5841,-10
-3615,-12
5870,-13
3649,-12
-5840,-13
-3614,-9
5867,-9
3651,-12
-5839,-10
-3616,-7
5866,-10
3646,-9
-5843,-12
-3615,-10
5869,-13
3646,-12
-5840,-10
-3615,-9
5870,-9
3647,-10
-5837,-8
-3618,-7
5869,-9
3642,-13
-5841,-12
-3612,-12
5872,-8
3648,-9
-5837,-10
-3617,-10
5867,-11
3650,-11
-5840,-9
-3614,-9
5869,-9
3647,-9
-5839,-11
-3616,-10
5870,-9
3646,-10
-5839,-10
-3618,-13
5870,-11
3649,-11
-5838,-14
-3616,-9
5868,-9
3652,-10
-5839,-14
-3617,-7
5869,-11
3646,-9
-5837,-9
-3614,-9
5868,-8
3650,-12
-5836,-8
-3616,-10
5872,-10
3650,-10
-5837,-10
-3615,-12
5865,-9
3646,-8
-5833,-12
-3617,-8
5868,-10
3649,-9
-5830,-9
-3617,-6
5867,-10
3652,-7
-5842,-11
-3615,-15
5867,-10
3649,-12
-5834,-12
-3620,-10
5870,-10
3649,-10
-5837,-11
-3616,-8
5866,-11
3649,-13
-5838,-10
-3617,-10
5869,-10
3648,-11
-5840,-9
-3617,-10
5871,-9
3649,-9
-5841,-9
-3615,-9
5872,-7
3645,-8
-5837,-11
-3614,-9
5863,-8
3647,-8
-5836,-7
-3619,-11
5869,-9
3646,-10
-5833,-10
-3618,-9
5871,-9
3650,-11
-5838,-10
-3614,-8
5870,-8
3647,-8
-5840,-11
-3613,-10
5869,-11
3647,-8
-5839,-13
-3618,-8
5870,-8
3651,-7
-5841,-8
-3613,-11
5868,-10
3648,-9
-5837,-8
-3618,-13
5874,-8
3649,-10
-5839,-8
-3616,-8
5870,-11
3646,-12
-5841,-8
-3614,-11
5868,-9
3644,-11
-5838,-7
-3619,-10
5870,-8
3650,-9
-5843,-9
-3612,-11
5876,-7
3646,-12
-5840,-10
-3614,-11
5870,-10
3650,-10
-5838,-8
-3613,-12
5868,-8
3648,-11
-5840,-9
-3618,-9
5872,-11
3649,-8
-5838,-10
-3613,-9
5871,-11
3647,-11
-5841,-12
-3615,-7
5874,-11
3647,-11
-5840,-10
-3619,-7
5869,-9
3649,-10
-5839,-10
-3610,-9
5870,-7
3649,-8
-5843,-13
-3611,-10
5873,-8
3648,-11
-5837,-12
-3613,-7
5869,-9
3646,-10
-5839,-12
-3615,-10
5871,-7
3648,-10
-5844,-12
-3618,-10
5869,-8
3649,-11
-5840,-12
-3618,-12
5867,-11
3649,-10
-5839,-10
-3616,-9
5870,-10
3647,-12
-5833,-10
-3617,-11
5869,-8
3644,-11
-5839,-12
-3612,-13
5868,-14
3645,-10
-5838,-12
-3614,-8
5873,-8
3645,-6
-5840,-9
-3614,-10
5874,-10
3649,-10
-5840,-11
-3616,-8
5872,-8
3652,-7
-5837,-8
-3615,-9
5866,-9
3646,-7
-5844,-11
-3615,-10
5868,-10
3647,-9
-5839,-10
-3616,-11
5870,-8
3644,-13
-5840,-11
-3612,-7
5868,-5
3647,-9
-5835,-11
-3614,-11
5876,-9
3648,-12
-5836,-13
-3619,-11
5868,-9
3650,-8
-5839,-10
-3614,-9
5872,-9
3648,-10
-5839,-8
-3613,-10
5867,-11
3647,-7
-5839,-7
-3620,-9
5870,-8
3644,-10
-5838,-13
-3616,-9
5870,-8
3648,-9
-5839,-13
-3619,-13
5863,-13
3650,-7
-5837,-13
-3618,-10
5867,-10
3646,-11
-5835,-10
-3612,-9
5872,-10
3652,-11
-5840,-11
-3615,-10
5866,-5
3648,-9
-5835,-11
-3618,-12
5868,-9
3645,-5
-5838,-11
-3615,-11
5871,-6
3648,-10
-5836,-8
-3614,-8
5868,-7
3648,-10
-5839,-10
-3614,-10
5872,-10
3651,-9
-5842,-12
-3616,-10
5870,-11
3646,-9
-5837,-7
-3614,-7
5875,-7
3649,-7
-5843,-10
-3615,-10
5869,-9
3651,-11
-5838,-7
-3618,-13
5874,-7
3649,-11
-5840,-9
-3614,-9
5866,-10
3647,-10
-5836,-11
-3615,-9
5870,-9
3646,-12
-5840,-10
-3615,-8
5870,-6
3650,-11
-5837,-12
-3614,-10
5868,-9
3650,-6
-5839,-8
-3616,-11
5869,-13
3647,-8
-5839,-9
-3613,-9
5873,-10
3644,-10
-5837,-11
-3617,-13
5873,-7
3649,-13
-5841,-11
-3612,-9
5870,-9
3649,-7
-5839,-9
-3615,-8
5870,-9
3648,-11
-5839,-7
-3613,-11
5874,-9
3646,-9
-5840,-12
-3613,-10
5871,-9
3647,-11
-5838,-7
-3617,-7
5872,-12
3644,-7
-5837,-9
-3612,-8
5873,-8
3651,-10
-5836,-8
-3616,-7
5870,-6
3649,-9
-5835,-11
-3617,-11
5868,-7
3649,-8
-5840,-10
-3618,-12
5872,-12
3648,-11
-5838,-10
-3613,-8
5867,-9
3650,-7
-5837,-9
-3609,-11
5875,-7
3646,-10
-5839,-10
-3621,-9
5874,-10
3648,-8
-5838,-9
-3615,-11
5869,-8
3645,-11
-5836,-11
-3620,-9
5868,-11
3650,-9
-5837,-12
-3616,-11
5869,-8
3650,-9
-5837,-10
-3615,-12
5869,-10
3643,-8
-5836,-12
-3613,-8
5868,-10
3648,-7
-5843,-9
-1481,-10
-6707,-11
1512,-9
6742,-11
-1472,-12
-6707,-12
1509,-9
6740,-11
-1479,-11
-6706,-7
1510,-8
6737,-10
-1480,-8
-6707,-11
1509,-13
6742,-9
-1478,-11
-6713,-10
1512,-6
6739,-8
-1480,-11
-6710,-10
1514,-7
6741,-10
-1481,-9
-6711,-10
1508,-7
6739,-10
-1475,-10
-6709,-10
1510,-8
6743,-9
-1477,-10
-6711,-12
1509,-9
6740,-12
-1480,-11
-6706,-9
1508,-8
6740,-10
-1478,-9
-6710,-10
1507,-9
6739,-10
-1479,-9
-6705,-9
1510,-11
6738,-8
-1482,-14
-6709,-11
1507,-9
6740,-10
-1475,-9
-6709,-12
1510,-10
6741,-10
-1480,-13
-6709,-11
1507,-10
6742,-11
-1484,-13
-6708,-8
1506,-10
6743,-9
-1478,-11
-6710,-10
1509,-11
6740,-9
-1478,-9
-6711,-11
1504,-9
6741,-10
-1481,-12
-6708,-10
1509,-9
6738,-10
-1483,-13
-6706,-10
1515,-10
6741,-11
-1480,-12
-6708,-7
1510,-10
6740,-11
-1479,-9
-6710,-9
1510,-13
6739,-11
-1478,-7
-6706,-12
1501,-10
6741,-11
-1475,-10
-6707,-11
1512,-12
6737,-12
-1479,-11
-6709,-11
1510,-10
6743,-6
-1476,-12
-6709,-9
1509,-9
6738,-11
-1481,-8
-6704,-11
1511,-10
6740,-8
-1477,-10
-6711,-9
1507,-14
6741,-10
-1479,-9
-6707,-10
1515,-9
6740,-11
-1479,-9
-6712,-12
1508,-10
6744,-11
-1483,-11
-6709,-8
1509,-9
6742,-11
-1475,-12
-6710,-10
1507,-10
6743,-7
-1480,-9
-6711,-9
1511,-11
6742,-10
-1478,-9
-6712,-10
1507,-8
6743,-10
-1475,-11
-6712,-12
1506,-9
6742,-9
-1477,-8
-6707,-12
1512,-9
6740,-10
-1480,-9
-6709,-11
1506,-8
6741,-11
-1476,-9
-6710,-13
1510,-10
6741,-11
-1475,-10
-6708,-12
1511,-9
6743,-9
-1475,-13
-6709,-10
1513,-6
6741,-9
-1478,-11
-6713,-8
1509,-10
6744,-11
-1479,-9
-6708,-10
1511,-11
6737,-11
-1477,-11
-6707,-11
1504,-8
6737,-8
-1478,-10
-6705,-10
1511,-8
6743,-9
-1479,-8
-6711,-10
1507,-12
6741,-9
-1478,-10
-6707,-8
1511,-14
6743,-10
-1476,-10
-6709,-12
1512,-9
6743,-10
-1479,-10
-6711,-10
1511,-10
6742,-9
-1478,-6
-6708,-10
1509,-6
6741,-8
-1480,-12
-6708,-12
1506,-9
6738,-10
-1479,-8
-6711,-11
1509,-8
6743,-9
-1480,-9
-6711,-7
1510,-8
6741,-12
-1484,-6
-6710,-14
1507,-10
6738,-8
-1479,-9
-6709,-11
1510,-10
6741,-12
-1479,-9
-6710,-11
1511,-7
6740,-10
-1474,-13
-6711,-10
1510,-8
6741,-9
-1483,-12
-6706,-12
1515,-9
6740,-7
-1477,-9
-6707,-8
1508,-8
6741,-7
-1474,-9
-6711,-11
1514,-11
6743,-11
-1480,-10
