-3060,-10
-4404,-11
-3535,-6
-842,-10
2279,-13
4247,-10
4091,-10
1828,-9
-1369,-12
-3809,-8
-4344,-9
-2671,-9
387,-10
3234,-11
4462,-11
3439,-9
629,-9
-2464,-10
-4272,-12
-3950,-8
-1596,-10
1581,-9
3947,-10
4336,-9
2523,-10
-610,-10
-3367,-9
-4419,-13
-3249,-13
-398,-9
2652,-11
4368,-10
3894,-9
1403,-10
-1785,-11
-4013,-10
-4237,-7
-2300,-11
826,-9
3524,-11
4458,-10
3134,-10
175,-10
-2818,-11
-4366,-12
-3728,-13
-1171,-11
1992,-8
4133,-11
4215,-9
2135,-8
-1049,-9
-3632,-9
-4390,-8
-2937,-13
47,-12
2996,-10
4439,-7
3647,-10
964,-11
-2180,-10
-4176,-10
-4092,-7
-1907,-12
1261,-8
3779,-9
4408,-8
2793,-9
-279,-8
-3141,-10
-4413,-12
-3473,-10
-731,-10
2375,-9
4281,-10
4043,-11
1724,-9
-1476,-10
-3867,-12
-4321,-11
-2583,-11
496,-9
3312,-11
4464,-10
3369,-10
515,-11
-2555,-8
-4300,-10
-3897,-11
-1493,-9
1685,-10
3994,-9
4312,-10
2426,-7
-721,-11
-3433,-8
-4414,-9
-3175,-13
-285,-8
2738,-8
4384,-13
3830,-14
1294,-9
-1885,-12
-4060,-11
-4205,-10
-2206,-12
940,-8
3589,-12
4448,-8
3052,-10
67,-9
-2901,-6
-4379,-8
-3671,-10
-1063,-11
2086,-9
4175,-9
4173,-10
2032,-10
-1157,-9
-3693,-7
-4377,-8
-2850,-7
165,-12
3075,-9
4448,-6
3580,-9
848,-10
-2282,-10
-4213,-8
-4045,-12
-1806,-9
1371,-10
3835,-8
4390,-8
2704,-10
-386,-10
-3218,-13
-4416,-13
-3401,-10
-623,-10
2471,-12
4311,-11
3991,-6
1614,-9
-1579,-13
-3915,-11
-4297,-11
-2493,-10
606,-7
3385,-8
4466,-10
3294,-10
403,-12
-2642,-11
-4325,-7
-3842,-12
-1388,-9
1787,-9
4046,-10
4283,-11
2331,-8
-829,-10
-3505,-10
-4409,-9
-3094,-9
-176,-11
2830,-9
4408,-7
3772,-11
1184,-12
-1983,-11
-4099,-10
-4166,-10
-2109,-12
1047,-8
3652,-10
4442,-9
2968,-9
-52,-9
-2981,-13
-4395,-9
-3604,-11
-953,-11
2182,-7
4214,-12
4132,-11
1927,-8
-1269,-9
-3753,-8
-4358,-7
-2761,-9
274,-7
3159,-12
4459,-9
3510,-12
742,-9
-2371,-12
-4245,-10
-3998,-9
-1702,-10
1476,-8
3889,-11
4365,-9
2615,-13
-498,-11
-3291,-13
-4420,-9
-3328,-7
-511,-12
2557,-11
4337,-11
3943,-11
1509,-9
-1684,-10
-3968,-11
-4267,-10
-2398,-11
721,-10
3456,-10
4460,-7
3218,-10
288,-10
-2729,-11
-4348,-8
-3790,-10
-1281,-13
1887,-10
4087,-10
4251,-9
2231,-11
-939,-5
-3568,-10
-4404,-9
-3014,-9
-61,-12
2909,-10
4424,-11
3712,-9
1080,-12
-2079,-9
-4142,-8
-4129,-9
-2005,-8
1157,-10
3720,-11
4422,-9
2884,-10
-163,-9
-3064,-7
-4405,-7
-3537,-9
-842,-10
2279,-13
4245,-10
4091,-10
1826,-11
-1368,-10
-3811,-9
-4345,-12
-2677,-9
386,-7
3235,-12
4463,-9
3441,-8
628,-10
-2461,-6
-4273,-9
-3945,-7
-1600,-7
1582,-10
3944,-9
4344,-6
2521,-11
-611,-11
-3363,-9
-4421,-8
-3259,-7
-402,-8
2653,-11
4363,-9
3890,-8
1400,-7
-1785,-7
-4014,-9
-4238,-10
-2300,-8
829,-7
3520,-9
4459,-10
3136,-10
180,-8
-2816,-10
-4366,-7
-3730,-7
-1171,-9
1986,-8
4135,-10
4212,-11
2132,-8
-1050,-11
-3631,-10
-4387,-10
-2937,-12
48,-8
2997,-8
4439,-8
3648,-7
964,-12
-2183,-11
-4178,-11
-4089,-10
-1908,-6
1262,-10
3778,-10
4409,-10
2795,-11
-275,-8
-3145,-10
-4414,-10
-3469,-9
-734,-6
2376,-10
4281,-11
4042,-7
1722,-7
-1470,-10
-3863,-11
-4320,-13
-2584,-12
499,-9
3304,-11
4467,-9
3369,-12
516,-8
-2551,-10
-4300,-8
-3901,-8
-1495,-11
